sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
0,February,all_years,all_birth_cohorts,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
0,March,all_years,all_birth_cohorts,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,AstraZeneca,1,53,53,53,53,53,53,53,53,53,53,53,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,AstraZeneca,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,AstraZeneca,1,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0
1,April,all_years,all_birth_cohorts,AstraZeneca,1,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0
1,May,all_years,all_birth_cohorts,AstraZeneca,1,62,62,62,62,62,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,0
1,June,all_years,all_birth_cohorts,AstraZeneca,1,60,60,60,60,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
0,January,all_years,all_birth_cohorts,Moderna,0,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0
0,February,all_years,all_birth_cohorts,Moderna,0,56,56,56,56,56,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0
1,March,all_years,all_birth_cohorts,AstraZeneca,1,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,Pfizer,0,10564,10564,10564,10564,10564,10564,10564,10556,10564,10564,10564,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,Pfizer,0,17384,17384,17384,17384,17384,17384,17384,17337,17384,17384,17384,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,Pfizer,0,6178,6178,6178,6178,6178,6178,6178,6178,6178,6178,6178,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,Moderna,0,3115,3115,3115,3115,3115,3115,3115,3091,3115,3115,3115,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,all_birth_cohorts,Pfizer,0,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,2906,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,Pfizer,1,477,477,477,477,477,477,477,477,477,477,477,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,all_birth_cohorts,Pfizer,0,692,692,692,692,692,692,692,692,692,692,692,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,all_birth_cohorts,Pfizer,0,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,1173,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,all_birth_cohorts,AstraZeneca,0,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,1073,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,AstraZeneca,0,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,2829,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,AstraZeneca,0,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,4278,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,AstraZeneca,0,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,5104,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,all_birth_cohorts,Moderna,0,310,310,310,310,310,310,310,310,310,310,310,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,Moderna,0,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,1048,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,Moderna,0,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,2036,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,UKN,0,725,725,725,725,725,725,725,725,725,725,725,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,UKN,0,289,289,289,289,289,289,289,289,289,289,289,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,all_birth_cohorts,AstraZeneca,0,178,178,178,178,178,178,178,178,178,178,178,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,all_birth_cohorts,Moderna,1,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,Moderna,1,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,all_birth_cohorts,Pfizer,1,24,24,24,24,24,24,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,all_birth_cohorts,Pfizer,1,28,28,28,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,all_birth_cohorts,Pfizer,1,57,57,57,57,57,57,57,57,57,57,57,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,Pfizer,1,164,164,164,164,164,164,164,164,164,164,164,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,Pfizer,1,339,339,339,339,339,339,339,339,339,339,339,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,UKN,0,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,all_birth_cohorts,Moderna,0,33,33,33,33,33,33,33,33,33,33,33,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,all_birth_cohorts,Moderna,0,122,122,122,122,122,122,122,122,122,122,122,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,all_birth_cohorts,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0
both_sexes,March,all_years,all_birth_cohorts,AstraZeneca,1,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,AstraZeneca,1,108,108,108,108,108,108,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,AstraZeneca,1,124,124,124,124,124,124,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,AstraZeneca,1,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0
both_sexes,June,all_years,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,Pfizer,0,22878,22878,22878,22878,22878,22878,22878,22878,22878,22878,22878,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,all_birth_cohorts,Pfizer,0,16019,16019,16019,16019,16019,16019,16019,15964,16019,16019,16019,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,all_birth_cohorts,Moderna,0,3304,3304,3304,3304,3304,3304,3304,3280,3304,3304,3304,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,Pfizer,1,689,689,689,689,689,689,689,689,689,689,689,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,all_birth_cohorts,AstraZeneca,0,6084,6084,6084,6084,6084,6084,6084,6084,6084,6084,6084,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,Moderna,0,3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,3360,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,AstraZeneca,0,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,7378,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,UKN,0,615,615,615,615,615,615,615,615,615,615,615,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,all_birth_cohorts,UKN,0,417,417,417,417,417,417,417,417,417,417,417,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,all_birth_cohorts,Pfizer,1,400,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,AstraZeneca,1,211,211,211,211,211,211,211,211,211,211,211,0,0,0,0,0,0,0,0,0,0
1,all_months,all_years,all_birth_cohorts,AstraZeneca,1,197,197,197,197,197,197,197,197,197,197,197,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,Pfizer,0,38897,38897,38897,38897,38897,38897,38897,38842,38897,38897,38897,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,Moderna,0,6664,6664,6664,6664,6664,6664,6664,6640,6664,6664,6664,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,Pfizer,1,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,1089,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,AstraZeneca,0,13462,13462,13462,13462,13462,13462,13462,13462,13462,13462,13462,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,UKN,0,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,1032,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,Moderna,1,102,102,102,102,102,102,102,102,102,102,102,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,AstraZeneca,1,408,408,408,408,408,408,408,408,408,408,408,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,UKN,1,36,36,36,36,36,36,36,36,36,36,36,0,0,0,0,0,0,0,0,0,0
