datasource,week,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,20210412,Pfizer,1,1980-1989,L3,0,0,0,7091385.37,30-39
TEST,20210412,Pfizer,2,1990+,L3,0,0,0,4812011.5,<30
TEST,20210412,Moderna,2,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,20210412,AstraZeneca,1,1990+,L3,0,0,0,9624023,<30
TEST,20210412,Pfizer,2,1940-1949,L3,0,0,0,9624023,70-79
TEST,20210412,AstraZeneca,1,1980-1989,L3,0,0,0,6416015.34,30-39
TEST,20210412,Moderna,2,1950-1959,L3,0,0,0,5858100.96,60-69
TEST,20210412,Moderna,2,1960-1969,L3,0,0,0,9624023,50-59
TEST,20210412,Pfizer,1,1950-1959,L3,0,0,0,33684080.52,60-69
TEST,20210412,Pfizer,1,1970-1979,L3,0,0,0,9624023,40-49
TEST,20210412,Moderna,2,1970-1979,L3,0,0,0,19248046.01,40-49
TEST,20200106,none,no_dose,all_birth_cohorts,L3,0,0,0,9068.88,all_birth_cohorts
TEST,20200113,none,no_dose,all_birth_cohorts,L3,0,0,0,9090.29,all_birth_cohorts
TEST,20200120,none,no_dose,all_birth_cohorts,L3,0,0,0,9106.27,all_birth_cohorts
TEST,20200127,none,no_dose,all_birth_cohorts,L3,0,0,0,9110.58,all_birth_cohorts
TEST,20200203,none,no_dose,all_birth_cohorts,L3,0,0,0,9119.21,all_birth_cohorts
TEST,20200210,none,no_dose,all_birth_cohorts,L3,0,0,0,9137.14,all_birth_cohorts
TEST,20200217,none,no_dose,all_birth_cohorts,L3,0,0,0,9153.9,all_birth_cohorts
TEST,20200224,none,no_dose,all_birth_cohorts,L3,0,0,0,9162,all_birth_cohorts
TEST,20200302,none,no_dose,all_birth_cohorts,L3,0,0,0,9183.23,all_birth_cohorts
TEST,20200309,none,no_dose,all_birth_cohorts,L3,0,0,0,9207.7,all_birth_cohorts
TEST,20200316,none,no_dose,all_birth_cohorts,L3,0,0,0,9220.94,all_birth_cohorts
TEST,20200323,none,no_dose,all_birth_cohorts,L3,0,0,0,9225.99,all_birth_cohorts
TEST,20200330,none,no_dose,all_birth_cohorts,L3,0,0,0,9232.94,all_birth_cohorts
TEST,20200406,none,no_dose,all_birth_cohorts,L3,0,0,0,9245.61,all_birth_cohorts
TEST,20200413,none,no_dose,all_birth_cohorts,L3,0,0,0,9253.87,all_birth_cohorts
TEST,20200420,none,no_dose,all_birth_cohorts,L3,1,2518.62,63.77,14032.84,all_birth_cohorts
TEST,20200427,none,no_dose,all_birth_cohorts,L3,1,2525.24,63.93,14069.71,all_birth_cohorts
TEST,20200504,none,no_dose,all_birth_cohorts,L3,0,0,0,9319.15,all_birth_cohorts
TEST,20200511,none,no_dose,all_birth_cohorts,L3,0,0,0,9343.06,all_birth_cohorts
TEST,20200518,none,no_dose,all_birth_cohorts,L3,0,0,0,9367.75,all_birth_cohorts
TEST,20200525,none,no_dose,all_birth_cohorts,L3,1,2542.46,64.37,14165.69,all_birth_cohorts
TEST,20200601,none,no_dose,all_birth_cohorts,L3,0,0,0,9404.36,all_birth_cohorts
TEST,20200608,none,no_dose,all_birth_cohorts,L3,0,0,0,9412.25,all_birth_cohorts
TEST,20200615,none,no_dose,all_birth_cohorts,L3,0,0,0,9416.19,all_birth_cohorts
TEST,20200622,none,no_dose,all_birth_cohorts,L3,0,0,0,9432.67,all_birth_cohorts
TEST,20200629,none,no_dose,all_birth_cohorts,L3,0,0,0,9447.22,all_birth_cohorts
TEST,20200706,none,no_dose,all_birth_cohorts,L3,0,0,0,9453.19,all_birth_cohorts
TEST,20200713,none,no_dose,all_birth_cohorts,L3,0,0,0,9472.46,all_birth_cohorts
TEST,20200720,none,no_dose,all_birth_cohorts,L3,0,0,0,9499.85,all_birth_cohorts
TEST,20200727,none,no_dose,all_birth_cohorts,L3,0,0,0,9524.69,all_birth_cohorts
TEST,20200803,none,no_dose,all_birth_cohorts,L3,0,0,0,9539.53,all_birth_cohorts
TEST,20200810,none,no_dose,all_birth_cohorts,L3,0,0,0,9560.51,all_birth_cohorts
TEST,20200817,none,no_dose,all_birth_cohorts,L3,0,0,0,9585.68,all_birth_cohorts
TEST,20200824,none,no_dose,all_birth_cohorts,L3,0,0,0,9606.18,all_birth_cohorts
TEST,20200831,none,no_dose,all_birth_cohorts,L3,0,0,0,9639.86,all_birth_cohorts
TEST,20200907,none,no_dose,all_birth_cohorts,L3,0,0,0,9659.9,all_birth_cohorts
TEST,20200914,none,no_dose,all_birth_cohorts,L3,0,0,0,9681.42,all_birth_cohorts
TEST,20200921,none,no_dose,all_birth_cohorts,L3,1,2633.76,66.68,14674.38,all_birth_cohorts
TEST,20200928,none,no_dose,all_birth_cohorts,L3,0,0,0,9733.88,all_birth_cohorts
TEST,20201005,none,no_dose,all_birth_cohorts,L3,0,0,0,9755.73,all_birth_cohorts
TEST,20201012,none,no_dose,all_birth_cohorts,L3,0,0,0,9769.87,all_birth_cohorts
TEST,20201019,none,no_dose,all_birth_cohorts,L3,0,0,0,9785.48,all_birth_cohorts
TEST,20201026,none,no_dose,all_birth_cohorts,L3,0,0,0,9820.43,all_birth_cohorts
TEST,20201102,none,no_dose,all_birth_cohorts,L3,0,0,0,9840.51,all_birth_cohorts
TEST,20201109,none,no_dose,all_birth_cohorts,L3,0,0,0,9870.79,all_birth_cohorts
TEST,20201116,none,no_dose,all_birth_cohorts,L3,0,0,0,9890.36,all_birth_cohorts
TEST,20201123,none,no_dose,all_birth_cohorts,L3,0,0,0,9934.84,all_birth_cohorts
TEST,20201130,none,no_dose,all_birth_cohorts,L3,0,0,0,9964.97,all_birth_cohorts
TEST,20201207,none,no_dose,all_birth_cohorts,L3,1,2715.82,68.76,15131.55,all_birth_cohorts
TEST,20201214,none,no_dose,all_birth_cohorts,L3,0,0,0,10051.95,all_birth_cohorts
TEST,20201221,none,no_dose,all_birth_cohorts,L3,0,0,0,10069.23,all_birth_cohorts
TEST,20201228,none,no_dose,all_birth_cohorts,L3,0,0,0,10107.75,all_birth_cohorts
TEST,20201228,Pfizer,1,all_birth_cohorts,L3,0,0,0,33684080.52,all_birth_cohorts
TEST,20210104,none,no_dose,all_birth_cohorts,L3,0,0,0,10204.98,all_birth_cohorts
TEST,20210104,Pfizer,1,all_birth_cohorts,L3,0,0,0,1981416.5,all_birth_cohorts
TEST,20210111,none,no_dose,all_birth_cohorts,L3,0,0,0,10304.09,all_birth_cohorts
TEST,20210111,Pfizer,1,all_birth_cohorts,L3,0,0,0,778822.67,all_birth_cohorts
TEST,20210118,none,no_dose,all_birth_cohorts,L3,0,0,0,10383.5,all_birth_cohorts
TEST,20210118,Pfizer,1,all_birth_cohorts,L3,0,0,0,580760.01,all_birth_cohorts
TEST,20210118,Moderna,1,all_birth_cohorts,L3,0,0,0,11228026.84,all_birth_cohorts
TEST,20210118,Pfizer,2,all_birth_cohorts,L3,0,0,0,134736322.06,all_birth_cohorts
TEST,20210125,none,no_dose,all_birth_cohorts,L3,0,0,0,10419.64,all_birth_cohorts
TEST,20210125,Pfizer,1,all_birth_cohorts,L3,0,0,0,765547.28,all_birth_cohorts
TEST,20210125,Pfizer,2,all_birth_cohorts,L3,0,0,0,2173166.48,all_birth_cohorts
TEST,20210125,Moderna,1,all_birth_cohorts,L3,0,0,0,6416015.34,all_birth_cohorts
TEST,20210201,none,no_dose,all_birth_cohorts,L3,1,2834.47,71.76,15792.66,all_birth_cohorts
TEST,20210201,Pfizer,1,all_birth_cohorts,L3,0,0,0,1320944.33,all_birth_cohorts
TEST,20210201,Pfizer,2,all_birth_cohorts,L3,0,0,0,948847.34,all_birth_cohorts
TEST,20210201,Moderna,1,all_birth_cohorts,L3,0,0,0,4812011.5,all_birth_cohorts
TEST,20210208,none,no_dose,all_birth_cohorts,L3,0,0,0,10536.98,all_birth_cohorts
TEST,20210208,Pfizer,2,all_birth_cohorts,L3,0,0,0,657250.35,all_birth_cohorts
TEST,20210208,Pfizer,1,all_birth_cohorts,L3,0,0,0,1897694.68,all_birth_cohorts
TEST,20210208,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,19248046.01,all_birth_cohorts
TEST,20210208,Moderna,1,all_birth_cohorts,L3,0,0,0,4812011.5,all_birth_cohorts
TEST,20210215,none,no_dose,all_birth_cohorts,L3,0,0,0,10646.88,all_birth_cohorts
TEST,20210215,Pfizer,2,all_birth_cohorts,L3,0,0,0,620904.71,all_birth_cohorts
TEST,20210215,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,1981416.5,all_birth_cohorts
TEST,20210215,Pfizer,1,all_birth_cohorts,L3,0,0,0,1389034.25,all_birth_cohorts
TEST,20210215,Moderna,1,all_birth_cohorts,L3,0,0,0,7091385.37,all_birth_cohorts
TEST,20210215,Moderna,2,all_birth_cohorts,L3,0,0,0,14970702.45,all_birth_cohorts
TEST,20210222,none,no_dose,all_birth_cohorts,L3,0,0,0,10797.04,all_birth_cohorts
TEST,20210222,Pfizer,2,all_birth_cohorts,L3,0,0,0,609666.62,all_birth_cohorts
TEST,20210222,Pfizer,1,all_birth_cohorts,L3,0,0,0,922851.52,all_birth_cohorts
TEST,20210222,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,1247558.54,all_birth_cohorts
TEST,20210222,Moderna,2,all_birth_cohorts,L3,0,0,0,6416015.34,all_birth_cohorts
TEST,20210222,Moderna,1,all_birth_cohorts,L3,0,0,0,7925666,all_birth_cohorts
TEST,20210301,none,no_dose,all_birth_cohorts,L3,1,2964.93,75.07,16519.54,all_birth_cohorts
TEST,20210301,Pfizer,2,all_birth_cohorts,L3,0,0,0,536798.1,all_birth_cohorts
TEST,20210301,Pfizer,1,all_birth_cohorts,L3,0,0,0,774346.68,all_birth_cohorts
TEST,20210301,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,756945.63,all_birth_cohorts
TEST,20210301,Moderna,2,all_birth_cohorts,L3,0,0,0,6416015.34,all_birth_cohorts
TEST,20210301,Moderna,1,all_birth_cohorts,L3,0,0,0,6416015.34,all_birth_cohorts
TEST,20210308,none,no_dose,all_birth_cohorts,L3,0,0,0,11149.05,all_birth_cohorts
TEST,20210308,Pfizer,2,all_birth_cohorts,L3,0,0,0,484663.03,all_birth_cohorts
TEST,20210308,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,609666.62,all_birth_cohorts
TEST,20210308,Pfizer,1,all_birth_cohorts,L3,0,0,0,450623.15,all_birth_cohorts
TEST,20210308,Moderna,2,all_birth_cohorts,L3,0,0,0,6416015.34,all_birth_cohorts
TEST,20210308,Moderna,1,all_birth_cohorts,L3,0,0,0,5614013.42,all_birth_cohorts
TEST,20210315,none,no_dose,all_birth_cohorts,L3,0,0,0,11388.41,all_birth_cohorts
TEST,20210315,Pfizer,2,all_birth_cohorts,L3,0,0,0,419739.32,all_birth_cohorts
TEST,20210315,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,526313.76,all_birth_cohorts
TEST,20210315,Moderna,1,all_birth_cohorts,L3,0,0,0,3545692.69,all_birth_cohorts
TEST,20210315,Pfizer,1,all_birth_cohorts,L3,0,0,0,317774.34,all_birth_cohorts
TEST,20210315,Moderna,2,all_birth_cohorts,L3,0,0,0,5858100.96,all_birth_cohorts
TEST,20210322,none,no_dose,all_birth_cohorts,L3,0,0,0,11597.2,all_birth_cohorts
TEST,20210322,Pfizer,1,all_birth_cohorts,L3,0,0,0,297431.17,all_birth_cohorts
TEST,20210322,Pfizer,2,all_birth_cohorts,L3,0,0,0,359296.86,all_birth_cohorts
TEST,20210322,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,434633.3,all_birth_cohorts
TEST,20210322,Moderna,1,all_birth_cohorts,L3,0,0,0,1897694.68,all_birth_cohorts
TEST,20210322,Moderna,2,all_birth_cohorts,L3,0,0,0,3849609.2,all_birth_cohorts
TEST,20210329,none,no_dose,all_birth_cohorts,L3,0,0,0,11965.93,all_birth_cohorts
TEST,20210329,Pfizer,1,all_birth_cohorts,L3,0,0,0,294184.11,all_birth_cohorts
TEST,20210329,Pfizer,2,all_birth_cohorts,L3,0,0,0,267333.97,all_birth_cohorts
TEST,20210329,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,327029.91,all_birth_cohorts
TEST,20210329,Moderna,1,all_birth_cohorts,L3,0,0,0,935668.9,all_birth_cohorts
TEST,20210329,Moderna,2,all_birth_cohorts,L3,0,0,0,3849609.2,all_birth_cohorts
TEST,20210405,none,no_dose,all_birth_cohorts,L3,0,0,0,12562.83,all_birth_cohorts
TEST,20210405,Pfizer,1,all_birth_cohorts,L3,0,0,0,249974.62,all_birth_cohorts
TEST,20210405,Pfizer,2,all_birth_cohorts,L3,0,0,0,213528.24,all_birth_cohorts
TEST,20210405,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,215233.74,all_birth_cohorts
TEST,20210405,Moderna,1,all_birth_cohorts,L3,0,0,0,709138.54,all_birth_cohorts
TEST,20210405,Moderna,2,all_birth_cohorts,L3,0,0,0,3641522.22,all_birth_cohorts
TEST,20210412,none,no_dose,all_birth_cohorts,L3,0,0,0,13145.01,all_birth_cohorts
TEST,20210412,Pfizer,1,all_birth_cohorts,L3,0,0,0,170985.18,all_birth_cohorts
TEST,20210412,Pfizer,2,all_birth_cohorts,L3,0,0,0,193308.93,all_birth_cohorts
TEST,20210412,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,184317.81,all_birth_cohorts
TEST,20210412,Moderna,1,all_birth_cohorts,L3,0,0,0,657250.35,all_birth_cohorts
TEST,20210412,Moderna,2,all_birth_cohorts,L3,0,0,0,2641888.67,all_birth_cohorts
TEST,20200106,none,no_dose,<1960,L3,0,0,0,24772.26,60+
TEST,20200113,none,no_dose,<1960,L3,0,0,0,24863.69,60+
TEST,20200120,none,no_dose,<1960,L3,0,0,0,24900.45,60+
TEST,20200127,none,no_dose,<1960,L3,0,0,0,24909.65,60+
TEST,20200203,none,no_dose,<1960,L3,0,0,0,24932.7,60+
TEST,20200210,none,no_dose,<1960,L3,0,0,0,25002.1,60+
TEST,20200217,none,no_dose,<1960,L3,0,0,0,25081.22,60+
TEST,20200224,none,no_dose,<1960,L3,0,0,0,25132.68,60+
TEST,20200302,none,no_dose,<1960,L3,0,0,0,25198.49,60+
TEST,20200309,none,no_dose,<1960,L3,0,0,0,25269.38,60+
TEST,20200316,none,no_dose,<1960,L3,0,0,0,25293.1,60+
TEST,20200323,none,no_dose,<1960,L3,0,0,0,25316.86,60+
TEST,20200330,none,no_dose,<1960,L3,0,0,0,25369.29,60+
TEST,20200406,none,no_dose,<1960,L3,0,0,0,25465.19,60+
TEST,20200413,none,no_dose,<1960,L3,0,0,0,25513.41,60+
TEST,20200420,none,no_dose,<1960,L3,1,6950.52,175.97,38725.84,60+
TEST,20200427,none,no_dose,<1960,L3,1,6973.08,176.54,38851.52,60+
TEST,20200504,none,no_dose,<1960,L3,0,0,0,25732.68,60+
TEST,20200511,none,no_dose,<1960,L3,0,0,0,25796.73,60+
TEST,20200518,none,no_dose,<1960,L3,0,0,0,25915.81,60+
TEST,20200525,none,no_dose,<1960,L3,1,7038.93,178.21,39218.4,60+
TEST,20200601,none,no_dose,<1960,L3,0,0,0,26071.27,60+
TEST,20200608,none,no_dose,<1960,L3,0,0,0,26116.75,60+
TEST,20200615,none,no_dose,<1960,L3,0,0,0,26147.16,60+
TEST,20200622,none,no_dose,<1960,L3,0,0,0,26228.6,60+
TEST,20200629,none,no_dose,<1960,L3,0,0,0,26279.76,60+
TEST,20200706,none,no_dose,<1960,L3,0,0,0,26315.69,60+
TEST,20200713,none,no_dose,<1960,L3,0,0,0,26367.19,60+
TEST,20200720,none,no_dose,<1960,L3,0,0,0,26465.59,60+
TEST,20200727,none,no_dose,<1960,L3,0,0,0,26481.2,60+
TEST,20200803,none,no_dose,<1960,L3,0,0,0,26512.46,60+
TEST,20200810,none,no_dose,<1960,L3,0,0,0,26569.97,60+
TEST,20200817,none,no_dose,<1960,L3,0,0,0,26701.61,60+
TEST,20200824,none,no_dose,<1960,L3,0,0,0,26802.53,60+
TEST,20200831,none,no_dose,<1960,L3,0,0,0,26920.34,60+
TEST,20200907,none,no_dose,<1960,L3,0,0,0,27022.93,60+
TEST,20200914,none,no_dose,<1960,L3,0,0,0,27077.24,60+
TEST,20200921,none,no_dose,<1960,L3,1,7372.83,186.66,41078.78,60+
TEST,20200928,none,no_dose,<1960,L3,0,0,0,27274.56,60+
TEST,20201005,none,no_dose,<1960,L3,0,0,0,27340.97,60+
TEST,20201012,none,no_dose,<1960,L3,0,0,0,27379.87,60+
TEST,20201019,none,no_dose,<1960,L3,0,0,0,27418.87,60+
TEST,20201026,none,no_dose,<1960,L3,0,0,0,27497.21,60+
TEST,20201102,none,no_dose,<1960,L3,0,0,0,27525.3,60+
TEST,20201109,none,no_dose,<1960,L3,0,0,0,27604.25,60+
TEST,20201116,none,no_dose,<1960,L3,0,0,0,27632.55,60+
TEST,20201123,none,no_dose,<1960,L3,0,0,0,27734.94,60+
TEST,20201130,none,no_dose,<1960,L3,0,0,0,27849.59,60+
TEST,20201207,none,no_dose,<1960,L3,1,7610.96,192.69,42405.56,60+
TEST,20201214,none,no_dose,<1960,L3,0,0,0,28158.06,60+
TEST,20201221,none,no_dose,<1960,L3,0,0,0,28205.22,60+
TEST,20201228,none,no_dose,<1960,L3,0,0,0,28371.51,60+
TEST,20201228,Pfizer,1,<1960,L3,0,0,0,44912107.35,60+
TEST,20210104,none,no_dose,<1960,L3,0,0,0,28722.3,60+
TEST,20210104,Pfizer,1,<1960,L3,0,0,0,4491210.74,60+
TEST,20210111,none,no_dose,<1960,L3,0,0,0,29025.49,60+
TEST,20210111,Pfizer,1,<1960,L3,0,0,0,1924804.6,60+
TEST,20210118,none,no_dose,<1960,L3,0,0,0,29226.97,60+
TEST,20210118,Pfizer,1,<1960,L3,0,0,0,1604003.83,60+
TEST,20210118,Pfizer,2,<1960,L3,0,0,0,134736322.06,60+
TEST,20210118,Moderna,1,<1960,L3,0,0,0,44912107.35,60+
TEST,20210125,none,no_dose,<1960,L3,0,0,0,29296.87,60+
TEST,20210125,Pfizer,1,<1960,L3,0,0,0,2105255.03,60+
TEST,20210125,Pfizer,2,<1960,L3,0,0,0,6736816.1,60+
TEST,20210125,Moderna,1,<1960,L3,0,0,0,19248046.01,60+
TEST,20210201,none,no_dose,<1960,L3,1,7954.05,201.38,44317.13,60+
TEST,20210201,Pfizer,1,<1960,L3,0,0,0,3849609.2,60+
TEST,20210201,Pfizer,2,<1960,L3,0,0,0,2749720.86,60+
TEST,20210201,Moderna,1,<1960,L3,0,0,0,19248046.01,60+
TEST,20210208,none,no_dose,<1960,L3,0,0,0,29605.87,60+
TEST,20210208,Pfizer,2,<1960,L3,0,0,0,1845703.04,60+
TEST,20210208,Pfizer,1,<1960,L3,0,0,0,5389452.88,60+
TEST,20210208,Moderna,1,<1960,L3,0,0,0,19248046.01,60+
TEST,20210215,none,no_dose,<1960,L3,0,0,0,29723.43,60+
TEST,20210215,Pfizer,2,<1960,L3,0,0,0,1749822.36,60+
TEST,20210215,Pfizer,1,<1960,L3,0,0,0,4210510.06,60+
TEST,20210215,Moderna,1,<1960,L3,0,0,0,33684080.52,60+
TEST,20210215,Moderna,2,<1960,L3,0,0,0,44912107.35,60+
TEST,20210222,none,no_dose,<1960,L3,0,0,0,30028.15,60+
TEST,20210222,Pfizer,1,<1960,L3,0,0,0,2694726.44,60+
TEST,20210222,Pfizer,2,<1960,L3,0,0,0,1727388.74,60+
TEST,20210222,Moderna,1,<1960,L3,0,0,0,26947264.41,60+
TEST,20210222,Moderna,2,<1960,L3,0,0,0,19248046.01,60+
TEST,20210301,none,no_dose,<1960,L3,0,0,0,30380.23,60+
TEST,20210301,Pfizer,1,<1960,L3,0,0,0,1981416.5,60+
TEST,20210301,Pfizer,2,<1960,L3,0,0,0,1403503.35,60+
TEST,20210301,Moderna,1,<1960,L3,0,0,0,19248046.01,60+
TEST,20210301,Moderna,2,<1960,L3,0,0,0,19248046.01,60+
TEST,20210308,none,no_dose,<1960,L3,0,0,0,31429.05,60+
TEST,20210308,Pfizer,1,<1960,L3,0,0,0,683940.72,60+
TEST,20210308,Pfizer,2,<1960,L3,0,0,0,1320944.33,60+
TEST,20210308,Moderna,1,<1960,L3,0,0,0,19248046.01,60+
TEST,20210308,Moderna,2,<1960,L3,0,0,0,19248046.01,60+
TEST,20210308,AstraZeneca,1,<1960,L3,0,0,0,134736322.06,60+
TEST,20210315,none,no_dose,<1960,L3,0,0,0,33023.61,60+
TEST,20210315,AstraZeneca,1,<1960,L3,0,0,0,7485351.23,60+
TEST,20210315,Pfizer,1,<1960,L3,0,0,0,392817.27,60+
TEST,20210315,Pfizer,2,<1960,L3,0,0,0,1171620.19,60+
TEST,20210315,Moderna,1,<1960,L3,0,0,0,10364332.47,60+
TEST,20210315,Moderna,2,<1960,L3,0,0,0,16842040.26,60+
TEST,20210322,none,no_dose,<1960,L3,0,0,0,34433,60+
TEST,20210322,Pfizer,1,<1960,L3,0,0,0,361223.38,60+
TEST,20210322,AstraZeneca,1,<1960,L3,0,0,0,1871337.81,60+
TEST,20210322,Moderna,1,<1960,L3,0,0,0,4646080.07,60+
TEST,20210322,Pfizer,2,<1960,L3,0,0,0,874911.18,60+
TEST,20210322,Moderna,2,<1960,L3,0,0,0,9624023,60+
TEST,20210329,none,no_dose,<1960,L3,0,0,0,37614.83,60+
TEST,20210329,Pfizer,1,<1960,L3,0,0,0,349964.47,60+
TEST,20210329,AstraZeneca,1,<1960,L3,0,0,0,802001.92,60+
TEST,20210329,Moderna,1,<1960,L3,0,0,0,1403503.35,60+
TEST,20210329,Pfizer,2,<1960,L3,0,0,0,479488.69,60+
TEST,20210329,Moderna,2,<1960,L3,0,0,0,9624023,60+
TEST,20210405,none,no_dose,<1960,L3,0,0,0,43323.58,60+
TEST,20210405,Pfizer,1,<1960,L3,0,0,0,284253.84,60+
TEST,20210405,Pfizer,2,<1960,L3,0,0,0,332682.28,60+
TEST,20210405,AstraZeneca,1,<1960,L3,0,0,0,368132.03,60+
TEST,20210405,Moderna,1,<1960,L3,0,0,0,1122802.68,60+
TEST,20210405,Moderna,2,<1960,L3,0,0,0,8421020.13,60+
TEST,20210412,none,no_dose,<1960,L3,0,0,0,50087.85,60+
TEST,20210412,Pfizer,1,<1960,L3,0,0,0,190574.71,60+
TEST,20210412,Pfizer,2,<1960,L3,0,0,0,289133.74,60+
TEST,20210412,AstraZeneca,1,<1960,L3,0,0,0,294184.11,60+
TEST,20210412,Moderna,1,<1960,L3,0,0,0,1028521.54,60+
TEST,20210412,Moderna,2,<1960,L3,0,0,0,5858100.96,60+
TEST,20200106,none,no_dose,1960-1969,L4,0,0,0,52203.15,50-59
TEST,20200106,none,no_dose,1970-1979,L4,0,0,0,58734.23,40-49
TEST,20200106,none,no_dose,1940-1949,L4,0,0,0,80200.19,70-79
TEST,20200106,none,no_dose,1980-1989,L4,0,0,0,90366.41,30-39
TEST,20200106,none,no_dose,1990+,L4,0,0,0,44146.89,<30
TEST,20200106,none,no_dose,<1940,L4,0,0,0,85546.87,80+
TEST,20200106,none,no_dose,1950-1959,L4,0,0,0,61692.46,60-69
TEST,20200113,none,no_dose,1960-1969,L4,0,0,0,52304.47,50-59
TEST,20200113,none,no_dose,1970-1979,L4,0,0,0,58965.57,40-49
TEST,20200113,none,no_dose,1940-1949,L4,0,0,0,80295.78,70-79
TEST,20200113,none,no_dose,1980-1989,L4,0,0,0,90366.41,30-39
TEST,20200113,none,no_dose,1990+,L4,0,0,0,44161.36,<30
TEST,20200113,none,no_dose,<1940,L4,0,0,0,86535.85,80+
TEST,20200113,none,no_dose,1950-1959,L4,0,0,0,61692.46,60-69
TEST,20200120,none,no_dose,1960-1969,L4,0,0,0,52304.47,50-59
TEST,20200120,none,no_dose,1970-1979,L4,0,0,0,59043.09,40-49
TEST,20200120,none,no_dose,1940-1949,L4,0,0,0,80535.76,70-79
TEST,20200120,none,no_dose,1980-1989,L4,0,0,0,90670.47,30-39
TEST,20200120,none,no_dose,1990+,L4,0,0,0,44306.58,<30
TEST,20200120,none,no_dose,<1940,L4,0,0,0,86702.91,80+
TEST,20200120,none,no_dose,1950-1959,L4,0,0,0,61692.46,60-69
TEST,20200127,none,no_dose,1960-1969,L4,0,0,0,52304.47,50-59
TEST,20200127,none,no_dose,1970-1979,L4,0,0,0,59043.09,40-49
TEST,20200127,none,no_dose,1940-1949,L4,0,0,0,80535.76,70-79
TEST,20200127,none,no_dose,1980-1989,L4,0,0,0,90792.67,30-39
TEST,20200127,none,no_dose,1990+,L4,0,0,0,44350.34,<30
TEST,20200127,none,no_dose,<1940,L4,0,0,0,86814.64,80+
TEST,20200127,none,no_dose,1950-1959,L4,0,0,0,61692.46,60-69
TEST,20200203,none,no_dose,1960-1969,L4,0,0,0,52304.47,50-59
TEST,20200203,none,no_dose,1970-1979,L4,0,0,0,59120.81,40-49
TEST,20200203,none,no_dose,1940-1949,L4,0,0,0,80535.76,70-79
TEST,20200203,none,no_dose,1980-1989,L4,0,0,0,91161.25,30-39
TEST,20200203,none,no_dose,1990+,L4,0,0,0,44350.34,<30
TEST,20200203,none,no_dose,<1940,L4,0,0,0,87095.23,80+
TEST,20200203,none,no_dose,1950-1959,L4,0,0,0,61692.46,60-69
TEST,20200210,none,no_dose,1960-1969,L4,0,0,0,52446.99,50-59
TEST,20200210,none,no_dose,1970-1979,L4,0,0,0,59224.76,40-49
TEST,20200210,none,no_dose,1940-1949,L4,0,0,0,80825.63,70-79
TEST,20200210,none,no_dose,1980-1989,L4,0,0,0,91346.66,30-39
TEST,20200210,none,no_dose,1990+,L4,0,0,0,44350.34,<30
TEST,20200210,none,no_dose,<1940,L4,0,0,0,87095.23,80+
TEST,20200210,none,no_dose,1950-1959,L4,0,0,0,61947.73,60-69
TEST,20200217,none,no_dose,1960-1969,L4,0,0,0,52549.27,50-59
TEST,20200217,none,no_dose,1970-1979,L4,0,0,0,59224.76,40-49
TEST,20200217,none,no_dose,1940-1949,L4,0,0,0,80874.14,70-79
TEST,20200217,none,no_dose,1980-1989,L4,0,0,0,91657.36,30-39
TEST,20200217,none,no_dose,1990+,L4,0,0,0,44350.34,<30
TEST,20200217,none,no_dose,<1940,L4,0,0,0,87321.01,80+
TEST,20200217,none,no_dose,1950-1959,L4,0,0,0,62291.41,60-69
TEST,20200224,none,no_dose,1960-1969,L4,0,0,0,52590.29,50-59
TEST,20200224,none,no_dose,1970-1979,L4,0,0,0,59224.76,40-49
TEST,20200224,none,no_dose,1940-1949,L4,0,0,0,80874.14,70-79
TEST,20200224,none,no_dose,1980-1989,L4,0,0,0,91657.36,30-39
TEST,20200224,none,no_dose,1990+,L4,0,0,0,44350.34,<30
TEST,20200224,none,no_dose,<1940,L4,0,0,0,87947.99,80+
TEST,20200224,none,no_dose,1950-1959,L4,0,0,0,62291.41,60-69
TEST,20200302,none,no_dose,1960-1969,L4,0,0,0,52672.53,50-59
TEST,20200302,none,no_dose,1970-1979,L4,0,0,0,59276.87,40-49
TEST,20200302,none,no_dose,1940-1949,L4,0,0,0,81068.79,70-79
TEST,20200302,none,no_dose,1980-1989,L4,0,0,0,91657.36,30-39
TEST,20200302,none,no_dose,1990+,L4,0,0,0,44555.66,<30
TEST,20200302,none,no_dose,<1940,L4,0,0,0,88293.79,80+
TEST,20200302,none,no_dose,1950-1959,L4,0,0,0,62406.82,60-69
TEST,20200309,none,no_dose,1960-1969,L4,0,0,0,52858.5,50-59
TEST,20200309,none,no_dose,1970-1979,L4,0,0,0,59433.75,40-49
TEST,20200309,none,no_dose,1940-1949,L4,0,0,0,81559.52,70-79
