sex,month,year,Ageband,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MISCC_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MISCC_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MISCC_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MISCC_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b
both_sexes,all_months,all_years,20-29,304277,304277,304277,304277,304277,304277,304277,304277,304277,304277,304277,304277,304277,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,70-79,372568,372568,372568,372568,372568,372568,372568,372568,372568,371621,372568,372568,372568,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,all_months,all_years,0-4,38810,38810,38263,38263,38263,38810,38263,38263,38263,38810,38810,38810,38810,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,40-49,566119,566119,566119,566119,566119,566119,566119,566119,566119,566099,566119,566119,566119,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,all_months,all_years,60-69,474051,474051,474051,474051,474051,474051,474051,474051,474051,474051,474051,474051,474051,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,30-39,366965,366965,366965,366965,366965,366965,366965,366965,366965,366965,366965,366965,366965,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,80+,338761,338761,338761,338761,338761,338761,338761,338761,338761,338305,338761,338761,338761,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,5-11,143280,143280,143280,143280,143280,143280,143280,143280,143280,143280,143280,143280,143280,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,18-19,54473,54473,54473,54473,54473,54473,54473,54473,54473,54473,54473,54473,54473,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,all_years,12-17,179967,179967,179967,179967,179967,179967,179967,179967,179967,179967,179967,179967,179967,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2020,all_birth_cohorts,115915,115915,115915,115915,115915,115915,115915,115915,115915,115915,115915,115915,115915,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2020,all_birth_cohorts,107674,107674,107674,107674,107674,107674,107674,107674,107674,107652,107674,107674,107674,0,0,0,0,0,0,0,0,1,0,0,0
0,March,2020,all_birth_cohorts,114398,114398,114398,114398,114398,114398,114398,114398,114398,114367,114398,114398,114398,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2020,all_birth_cohorts,110031,110031,110031,110031,110031,110031,110031,110031,110031,110001,110031,110031,110031,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2020,all_birth_cohorts,112893,112893,112893,112893,112893,112893,112893,112893,112893,112862,112893,112893,112893,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2020,all_birth_cohorts,108324,108324,108324,108324,108324,108324,108324,108324,108324,108294,108324,108324,108324,0,0,0,0,0,0,0,0,0,0,0,0
0,July,2020,all_birth_cohorts,111197,111197,111197,111197,111197,111197,111197,111197,111197,111166,111197,111197,111197,0,0,0,0,0,0,0,0,0,0,0,0
0,August,2020,all_birth_cohorts,110523,110523,110523,110523,110523,110523,110523,110523,110523,110492,110523,110523,110523,0,0,0,0,0,0,0,0,0,0,0,0
0,September,2020,all_birth_cohorts,105943,105943,105943,105943,105943,105943,105943,105943,105943,105913,105943,105943,105943,0,0,0,0,0,0,0,0,0,0,0,0
0,October,2020,all_birth_cohorts,108433,108433,108433,108433,108433,108433,108433,108433,108433,108402,108433,108433,108433,0,0,0,0,0,0,0,0,0,0,0,0
0,November,2020,all_birth_cohorts,103632,103632,103632,103632,103632,103632,103632,103632,103632,103602,103632,103632,103632,0,0,0,0,0,0,0,0,0,0,0,0
0,December,2020,all_birth_cohorts,105346,105346,105346,105346,105346,105346,105346,105346,105346,105315,105346,105346,105346,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2020,all_birth_cohorts,108045,108045,108014,108014,108014,108045,108014,108014,108014,107952,108045,108045,108045,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2020,all_birth_cohorts,100386,100386,100357,100357,100357,100386,100357,100357,100357,100299,100386,100386,100386,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2020,all_birth_cohorts,106655,106655,106624,106624,106624,106655,106624,106624,106624,106562,106655,106655,106655,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2020,all_birth_cohorts,102550,102550,102520,102520,102520,102550,102520,102520,102520,102460,102550,102550,102550,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2020,all_birth_cohorts,105197,105197,105166,105166,105166,105197,105166,105166,105166,105104,105197,105197,105197,0,0,0,0,0,0,0,0,0,0,0,0
1,June,2020,all_birth_cohorts,101135,101135,101105,101105,101105,101135,101105,101105,101105,101045,101135,101135,101135,0,0,0,0,0,0,0,0,0,0,0,0
1,July,2020,all_birth_cohorts,103801,103801,103770,103770,103770,103801,103770,103770,103770,103708,103801,103801,103801,0,0,0,0,0,0,0,0,0,0,0,0
1,August,2020,all_birth_cohorts,102853,102853,102822,102822,102822,102853,102822,102822,102822,102760,102853,102853,102853,0,0,0,0,0,0,0,0,0,0,0,0
1,September,2020,all_birth_cohorts,98561,98561,98531,98531,98531,98561,98531,98531,98531,98471,98561,98561,98561,0,0,0,0,0,0,0,0,0,0,0,0
1,October,2020,all_birth_cohorts,100836,100836,100805,100805,100805,100836,100805,100805,100805,100743,100836,100836,100836,0,0,0,0,0,0,0,0,0,0,0,0
1,November,2020,all_birth_cohorts,96383,96383,96353,96353,96353,96383,96353,96353,96353,96293,96383,96383,96383,0,0,0,0,0,0,0,0,0,0,0,0
1,December,2020,all_birth_cohorts,98137,98137,98106,98106,98106,98137,98106,98106,98106,98044,98137,98137,98137,0,0,0,0,0,0,0,0,0,0,0,0
1,January,2021,all_birth_cohorts,95558,95558,95527,95527,95527,95558,95527,95527,95527,95465,95558,95558,95558,0,0,0,0,0,0,0,0,0,0,0,0
1,February,2021,all_birth_cohorts,83918,83918,83890,83890,83890,83918,83890,83890,83890,83834,83918,83918,83918,0,0,0,0,0,0,0,0,0,0,0,0
1,March,2021,all_birth_cohorts,87557,87557,87526,87526,87526,87557,87526,87526,87526,87464,87557,87557,87557,0,0,0,0,0,0,0,0,0,0,0,0
1,April,2021,all_birth_cohorts,74897,74897,74867,74867,74867,74897,74867,74867,74867,74837,74897,74897,74897,0,0,0,0,0,0,0,0,0,0,0,0
1,May,2021,all_birth_cohorts,66015,66015,65984,65984,65984,66015,65984,65984,65984,65957,66015,66015,66015,0,0,0,0,0,0,0,0,1,0,0,0
1,June,2021,all_birth_cohorts,46943,46943,46913,46913,46913,46943,46913,46913,46913,46937,46943,46943,46943,0,0,0,0,0,0,0,0,0,0,0,0
0,January,2021,all_birth_cohorts,101971,101971,101971,101971,101971,101971,101971,101971,101971,101940,101971,101971,101971,0,0,0,0,0,0,0,0,0,0,0,0
0,February,2021,all_birth_cohorts,88458,88458,88458,88458,88458,88458,88458,88458,88458,88430,88458,88458,88458,0,0,0,0,0,0,0,0,0,0,0,0
0,March,2021,all_birth_cohorts,90198,90198,90198,90198,90198,90198,90198,90198,90198,90167,90198,90198,90198,0,0,0,0,0,0,0,0,0,0,0,0
0,April,2021,all_birth_cohorts,74858,74858,74858,74858,74858,74858,74858,74858,74858,74828,74858,74858,74858,0,0,0,0,0,0,0,0,0,0,0,0
0,May,2021,all_birth_cohorts,64059,64059,64059,64059,64059,64059,64059,64059,64059,64053,64059,64059,64059,0,0,0,0,0,0,0,0,0,0,0,0
0,June,2021,all_birth_cohorts,44655,44655,44655,44655,44655,44655,44655,44655,44655,44655,44655,44655,44655,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2020,all_birth_cohorts,223960,223960,223929,223929,223929,223960,223929,223929,223929,223867,223960,223960,223960,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2020,all_birth_cohorts,208060,208060,208031,208031,208031,208060,208031,208031,208031,207951,208060,208060,208060,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,March,2020,all_birth_cohorts,221053,221053,221022,221022,221022,221053,221022,221022,221022,220929,221053,221053,221053,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2020,all_birth_cohorts,212581,212581,212551,212551,212551,212581,212551,212551,212551,212461,212581,212581,212581,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2020,all_birth_cohorts,218090,218090,218059,218059,218059,218090,218059,218059,218059,217966,218090,218090,218090,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,June,2020,all_birth_cohorts,209459,209459,209429,209429,209429,209459,209429,209429,209429,209339,209459,209459,209459,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,2020,all_birth_cohorts,214998,214998,214967,214967,214967,214998,214967,214967,214967,214874,214998,214998,214998,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,2020,all_birth_cohorts,213376,213376,213345,213345,213345,213376,213345,213345,213345,213252,213376,213376,213376,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,2020,all_birth_cohorts,204504,204504,204474,204474,204474,204504,204474,204474,204474,204384,204504,204504,204504,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,2020,all_birth_cohorts,209269,209269,209238,209238,209238,209269,209238,209238,209238,209145,209269,209269,209269,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,2020,all_birth_cohorts,200015,200015,199985,199985,199985,200015,199985,199985,199985,199895,200015,200015,200015,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,2020,all_birth_cohorts,203483,203483,203452,203452,203452,203483,203452,203452,203452,203359,203483,203483,203483,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,2021,all_birth_cohorts,197529,197529,197498,197498,197498,197529,197498,197498,197498,197405,197529,197529,197529,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,2021,all_birth_cohorts,172376,172376,172348,172348,172348,172376,172348,172348,172348,172264,172376,172376,172376,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,March,2021,all_birth_cohorts,177755,177755,177724,177724,177724,177755,177724,177724,177724,177631,177755,177755,177755,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,2021,all_birth_cohorts,149755,149755,149725,149725,149725,149755,149725,149725,149725,149665,149755,149755,149755,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,2021,all_birth_cohorts,130074,130074,130043,130043,130043,130074,130043,130043,130043,130010,130074,130074,130074,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,June,2021,all_birth_cohorts,91598,91598,91568,91568,91568,91598,91568,91568,91568,91592,91598,91598,91598,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,2020,all_birth_cohorts,1314309,1314309,1314309,1314309,1314309,1314309,1314309,1314309,1314309,1313981,1314309,1314309,1314309,0,0,0,0,0,0,0,0,1,0,0,0
1,all_months,2020,all_birth_cohorts,1224539,1224539,1224173,1224173,1224173,1224539,1224173,1224173,1224173,1223441,1224539,1224539,1224539,0,0,0,0,0,0,0,0,0,0,0,0
1,all_months,2021,all_birth_cohorts,454888,454888,454707,454707,454707,454888,454707,454707,454707,454494,454888,454888,454888,0,0,0,0,0,0,0,0,1,0,0,0
0,all_months,2021,all_birth_cohorts,464199,464199,464199,464199,464199,464199,464199,464199,464199,464073,464199,464199,464199,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,all_months,2020,all_birth_cohorts,2538848,2538848,2538482,2538482,2538482,2538848,2538482,2538482,2538482,2537422,2538848,2538848,2538848,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,all_months,2021,all_birth_cohorts,919087,919087,918906,918906,918906,919087,918906,918906,918906,918567,919087,919087,919087,0,0,0,0,0,0,0,0,1,0,0,0
0,January,all_years,all_birth_cohorts,217886,217886,217886,217886,217886,217886,217886,217886,217886,217855,217886,217886,217886,0,0,0,0,0,0,0,0,0,0,0,0
0,February,all_years,all_birth_cohorts,196132,196132,196132,196132,196132,196132,196132,196132,196132,196082,196132,196132,196132,0,0,0,0,0,0,0,0,1,0,0,0
0,March,all_years,all_birth_cohorts,204596,204596,204596,204596,204596,204596,204596,204596,204596,204534,204596,204596,204596,0,0,0,0,0,0,0,0,0,0,0,0
0,April,all_years,all_birth_cohorts,184889,184889,184889,184889,184889,184889,184889,184889,184889,184829,184889,184889,184889,0,0,0,0,0,0,0,0,0,0,0,0
0,May,all_years,all_birth_cohorts,176952,176952,176952,176952,176952,176952,176952,176952,176952,176915,176952,176952,176952,0,0,0,0,0,0,0,0,0,0,0,0
0,June,all_years,all_birth_cohorts,152979,152979,152979,152979,152979,152979,152979,152979,152979,152949,152979,152979,152979,0,0,0,0,0,0,0,0,0,0,0,0
0,July,all_years,all_birth_cohorts,111197,111197,111197,111197,111197,111197,111197,111197,111197,111166,111197,111197,111197,0,0,0,0,0,0,0,0,0,0,0,0
0,August,all_years,all_birth_cohorts,110523,110523,110523,110523,110523,110523,110523,110523,110523,110492,110523,110523,110523,0,0,0,0,0,0,0,0,0,0,0,0
0,September,all_years,all_birth_cohorts,105943,105943,105943,105943,105943,105943,105943,105943,105943,105913,105943,105943,105943,0,0,0,0,0,0,0,0,0,0,0,0
0,October,all_years,all_birth_cohorts,108433,108433,108433,108433,108433,108433,108433,108433,108433,108402,108433,108433,108433,0,0,0,0,0,0,0,0,0,0,0,0
0,November,all_years,all_birth_cohorts,103632,103632,103632,103632,103632,103632,103632,103632,103632,103602,103632,103632,103632,0,0,0,0,0,0,0,0,0,0,0,0
0,December,all_years,all_birth_cohorts,105346,105346,105346,105346,105346,105346,105346,105346,105346,105315,105346,105346,105346,0,0,0,0,0,0,0,0,0,0,0,0
1,January,all_years,all_birth_cohorts,203603,203603,203541,203541,203541,203603,203541,203541,203541,203417,203603,203603,203603,0,0,0,0,0,0,0,0,0,0,0,0
1,February,all_years,all_birth_cohorts,184304,184304,184247,184247,184247,184304,184247,184247,184247,184133,184304,184304,184304,0,0,0,0,0,0,0,0,0,0,0,0
1,March,all_years,all_birth_cohorts,194212,194212,194150,194150,194150,194212,194150,194150,194150,194026,194212,194212,194212,0,0,0,0,0,0,0,0,0,0,0,0
1,April,all_years,all_birth_cohorts,177447,177447,177387,177387,177387,177447,177387,177387,177387,177297,177447,177447,177447,0,0,0,0,0,0,0,0,0,0,0,0
1,May,all_years,all_birth_cohorts,171212,171212,171150,171150,171150,171212,171150,171150,171150,171061,171212,171212,171212,0,0,0,0,0,0,0,0,1,0,0,0
1,June,all_years,all_birth_cohorts,148078,148078,148018,148018,148018,148078,148018,148018,148018,147982,148078,148078,148078,0,0,0,0,0,0,0,0,0,0,0,0
1,July,all_years,all_birth_cohorts,103801,103801,103770,103770,103770,103801,103770,103770,103770,103708,103801,103801,103801,0,0,0,0,0,0,0,0,0,0,0,0
1,August,all_years,all_birth_cohorts,102853,102853,102822,102822,102822,102853,102822,102822,102822,102760,102853,102853,102853,0,0,0,0,0,0,0,0,0,0,0,0
1,September,all_years,all_birth_cohorts,98561,98561,98531,98531,98531,98561,98531,98531,98531,98471,98561,98561,98561,0,0,0,0,0,0,0,0,0,0,0,0
1,October,all_years,all_birth_cohorts,100836,100836,100805,100805,100805,100836,100805,100805,100805,100743,100836,100836,100836,0,0,0,0,0,0,0,0,0,0,0,0
1,November,all_years,all_birth_cohorts,96383,96383,96353,96353,96353,96383,96353,96353,96353,96293,96383,96383,96383,0,0,0,0,0,0,0,0,0,0,0,0
1,December,all_years,all_birth_cohorts,98137,98137,98106,98106,98106,98137,98106,98106,98106,98044,98137,98137,98137,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,January,all_years,all_birth_cohorts,421489,421489,421427,421427,421427,421489,421427,421427,421427,421272,421489,421489,421489,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,February,all_years,all_birth_cohorts,380436,380436,380379,380379,380379,380436,380379,380379,380379,380215,380436,380436,380436,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,March,all_years,all_birth_cohorts,398808,398808,398746,398746,398746,398808,398746,398746,398746,398560,398808,398808,398808,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,April,all_years,all_birth_cohorts,362336,362336,362276,362276,362276,362336,362276,362276,362276,362126,362336,362336,362336,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,May,all_years,all_birth_cohorts,348164,348164,348102,348102,348102,348164,348102,348102,348102,347976,348164,348164,348164,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,June,all_years,all_birth_cohorts,301057,301057,300997,300997,300997,301057,300997,300997,300997,300931,301057,301057,301057,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,July,all_years,all_birth_cohorts,214998,214998,214967,214967,214967,214998,214967,214967,214967,214874,214998,214998,214998,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,August,all_years,all_birth_cohorts,213376,213376,213345,213345,213345,213376,213345,213345,213345,213252,213376,213376,213376,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,September,all_years,all_birth_cohorts,204504,204504,204474,204474,204474,204504,204474,204474,204474,204384,204504,204504,204504,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,October,all_years,all_birth_cohorts,209269,209269,209238,209238,209238,209269,209238,209238,209238,209145,209269,209269,209269,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,November,all_years,all_birth_cohorts,200015,200015,199985,199985,199985,200015,199985,199985,199985,199895,200015,200015,200015,0,0,0,0,0,0,0,0,0,0,0,0
both_sexes,December,all_years,all_birth_cohorts,203483,203483,203452,203452,203452,203483,203452,203452,203452,203359,203483,203483,203483,0,0,0,0,0,0,0,0,0,0,0,0
0,all_months,all_years,all_birth_cohorts,1778508,1778508,1778508,1778508,1778508,1778508,1778508,1778508,1778508,1778054,1778508,1778508,1778508,0,0,0,0,0,0,0,0,1,0,0,0
1,all_months,all_years,all_birth_cohorts,1679427,1679427,1678880,1678880,1678880,1679427,1678880,1678880,1678880,1677935,1679427,1679427,1679427,0,0,0,0,0,0,0,0,1,0,0,0
both_sexes,all_months,all_years,all_birth_cohorts,3457935,3457935,3457388,3457388,3457388,3457935,3457388,3457388,3457388,3455989,3457935,3457935,3457935,0,0,0,0,0,0,0,0,2,0,0,0
