Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,Pfizer,13,both_sexes,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,,,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,Pfizer,13,both_sexes,CV,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25278.86,0,0,25688.53,0,0,25278.86,0,0,26765.26,0,0,26744.01,7262.88,183.88,40466.15,0,0,25885.94,0,0,27435.62,7634.82,193.3,42538.52,7634.82,193.3,42538.52,0,0,25278.86,0,0,25278.86,0,0,25703.23,0,0,25767.13,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,25479.64,0,0,25503.75,0,0,25364.52,0,0,25364.52,0,0,25508.58,147994.33,48053.36,345369.39,0,0,25278.86,0,0,25278.86,0,0,25278.86,0,0,26096.52,0,0,25364.52,0,0,26187.82
1,Pfizer,13,both_sexes,IMMUNOSUPPR,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,33144.28,839.14,184668.13,33144.28,839.14,184668.13,0,0,118919.97,0,0,123384.91,0,0,135006.33,0,0,135006.33,0,0,122710.68,0,0,122710.68,0,0,121493.53,0,0,121493.53,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,122265.27,0,0,122265.27,0,0,118919.97,68527.2,1734.96,381809.15,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,118919.97,0,0,122265.27,0,0,122265.27
1,Pfizer,13,both_sexes,any_risk_factors,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18540.85,0,0,18760.28,0,0,18540.85,0,0,19434.06,5244.08,132.77,29218.13,10532.01,1275.47,38045.23,0,0,18865.35,0,0,19675.28,5534.09,140.11,30833.98,5534.09,140.11,30833.98,0,0,18630.58,0,0,18630.58,0,0,18768.12,0,0,18802.17,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18648.63,0,0,18661.54,0,0,18666.71,0,0,18666.71,0,0,18664.13,79402.17,25781.67,185298.19,0,0,18540.85,0,0,18540.85,0,0,18540.85,0,0,18976.95,0,0,18666.71,0,0,19108.82
1,Pfizer,14,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,680486.48,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88,0,0,436039.88
1,Pfizer,14,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1513891.26,0,0,2994140.49,0,0,2994140.49,0,0,1203002.88,0,0,1513891.26,0,0,2994140.49,0,0,2994140.49,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1513891.26,0,0,1513891.26,0,0,1203002.88,0,0,1203002.88,0,0,1497070.25,,,0,0,0,1203002.88,0,0,1203002.88,0,0,1203002.88,0,0,1513891.26,0,0,1203002.88,0,0,1513891.26
1,Pfizer,14,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,306218.91,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,308321.1,0,0,308321.1,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,629608.98,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68,0,0,292269.68
1,Pfizer,14,0,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152072.6,0,0,158887.17,0,0,152072.6,0,0,164112.45,0,0,152072.6,0,0,152935.67,0,0,152072.6,0,0,163514.95,0,0,156306.64,0,0,156306.64,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,159640.19,0,0,160591.56,0,0,155226.18,0,0,155226.18,0,0,152072.6,0,0,404613.58,0,0,152072.6,0,0,152072.6,0,0,152072.6,0,0,159640.19,0,0,155226.18,0,0,163119.03
1,Pfizer,14,0,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15,0,0,4990234.15
1,Pfizer,14,0,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,0,CV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,43477.35,0,0,44703.49,0,0,43477.35,0,0,45107.57,0,0,47375.64,0,0,47459.08,0,0,44335.74,0,0,46221.72,0,0,48171.73,0,0,48171.73,0,0,43477.35,0,0,43477.35,0,0,43745.56,0,0,43745.56,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,44074.69,0,0,44146.89,0,0,43731.36,0,0,43731.36,0,0,44161.36,220295.54,71529.36,514096.3,0,0,43477.35,0,0,43477.35,0,0,43477.35,0,0,44957.06,0,0,43731.36,0,0,45228.71
1,Pfizer,14,0,IMMUNOSUPPR,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,61489.9,1556.79,342599.79,61489.9,1556.79,342599.79,0,0,223073.38,0,0,230712.88,0,0,245421.35,0,0,245421.35,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,235141.92,0,0,235141.92,0,0,223073.38,117067.31,2963.89,652257.29,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,223073.38,0,0,235141.92,0,0,235141.92
1,Pfizer,14,0,any_risk_factors,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,32623.81,0,0,33309.35,0,0,32623.81,0,0,33709.36,9450.19,239.26,52653.11,9462.44,239.57,52721.31,0,0,33104.75,0,0,34145.04,0,0,35939.27,0,0,35939.27,0,0,32623.81,0,0,32623.81,0,0,32774.59,0,0,32774.59,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,32958.98,0,0,32999.34,0,0,33015.52,0,0,33015.52,0,0,33007.43,125515.46,40754.53,292911.22,0,0,32623.81,0,0,32623.81,0,0,32623.81,0,0,33449.93,0,0,33015.52,0,0,33861.86
1,Pfizer,14,1,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,556761.66,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,556761.66,0,0,556761.66,0,0,514260.77,0,0,514260.77,0,0,566119,0,0,566119,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,1663411.38,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77,0,0,514260.77
1,Pfizer,14,1,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,6124378.28,0,0,6124378.28,0,0,3545692.69,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,,,0,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69,0,0,3545692.69
1,Pfizer,14,1,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,260611.84,0,0,262132.92,0,0,262132.92,0,0,251843.59,0,0,262132.92,0,0,271099.24,0,0,271099.24,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,390540.06,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59,0,0,251843.59
1,Pfizer,14,1,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,165931.43,0,0,133007.23,0,0,135686.12,0,0,136510.96,0,0,153283.64,0,0,150711.77,0,0,150711.77,0,0,133007.23,0,0,133007.23,0,0,136510.96,0,0,136510.96,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,783350.71,0,0,133007.23,0,0,133007.23,0,0,133007.23,0,0,136510.96,0,0,133007.23,0,0,136510.96
1,Pfizer,14,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96,0,0,5858100.96
1,Pfizer,14,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,14,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,,,0,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34,0,0,6416015.34
1,Pfizer,14,1,CV,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,65152.96,0,0,60829.04,16519.67,418.24,92041.73,0,0,61607.83,0,0,66800.36,18189.74,460.52,101346.75,18189.74,460.52,101346.75,0,0,59829.63,0,0,59829.63,0,0,61720.72,0,0,62090.47,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,327029.91,0,0,59829.63,0,0,59829.63,0,0,59829.63,0,0,61607.83,0,0,59829.63,0,0,61607.83
1,Pfizer,14,1,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,265228.98,0,0,265228.98,0,0,254700.04,0,0,265228.98,0,0,300080.9,0,0,300080.9,0,0,272745.59,0,0,272745.59,0,0,266804.6,0,0,266804.6,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,609666.62,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04,0,0,254700.04
1,Pfizer,14,1,any_risk_factors,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,45565.21,0,0,43170.88,11793.67,298.59,65710.13,0,0,43561.69,0,0,46095.22,12717.62,321.98,70858.03,12717.62,321.98,70858.03,0,0,43143.23,0,0,43143.23,0,0,43618.1,0,0,43802.45,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,158141.22,0,0,42665.08,0,0,42665.08,0,0,42665.08,0,0,43561.69,0,0,42665.08,0,0,43561.69
1,Pfizer,14,both_sexes,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,244530.53,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,244530.53,0,0,244530.53,0,0,235965.54,0,0,235965.54,0,0,246318.69,0,0,246318.69,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,482925.89,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54,0,0,235965.54
1,Pfizer,14,both_sexes,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,1060915.92,0,0,2010989.88,0,0,2010989.88,0,0,898242.15,0,0,1283203.07,0,0,2208792.16,0,0,2208792.16,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,1060915.92,0,0,1060915.92,0,0,898242.15,0,0,898242.15,0,0,1052627.52,,,0,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,1060915.92,0,0,898242.15,0,0,1060915.92
1,Pfizer,14,both_sexes,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,140790.31,0,0,138191.1,0,0,138191.1,0,0,135277.43,0,0,138191.1,0,0,144257.3,0,0,144257.3,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,241030.99,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43,0,0,135277.43
1,Pfizer,14,both_sexes,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70951.2,0,0,72399.96,0,0,70951.2,0,0,82508.46,0,0,70951.2,0,0,71897.72,0,0,71936.1,0,0,79117.04,0,0,76729.11,0,0,76729.11,0,0,70951.2,0,0,70951.2,0,0,71936.1,0,0,71936.1,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,72555.91,0,0,72751.79,0,0,71630.16,0,0,71630.16,0,0,70951.2,0,0,266804.6,0,0,70951.2,0,0,70951.2,0,0,70951.2,0,0,73586.19,0,0,71630.16,0,0,74316.78
