datasource,week,vx_manufacturer,dose,riskfactor,COVID,IR,lb,ub
ARS,20210215,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210222,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210301,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210308,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210308,Pfizer,1,any_risk_factors,L5,0,0,0
ARS,20210315,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210315,Pfizer,1,any_risk_factors,L5,0,0,0
ARS,20210322,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210322,Pfizer,1,any_risk_factors,L5,0,0,0
ARS,20210329,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210329,Pfizer,1,any_risk_factors,L5,0,0,0
ARS,20210405,none,no_dose,any_risk_factors,L5,0,0,0
ARS,20210405,Pfizer,1,any_risk_factors,L5,0,0,0
